,Techie,Tenure,MonthlyCharge,Male,One_year,Two_year
4366,0,11.07238,164.9853,1.0,1.0,0.0
9854,0,67.76854,162.4653,0.0,1.0,0.0
6337,0,63.63312,192.4567,1.0,0.0,0.0
4120,1,11.72569,147.4738,1.0,0.0,0.0
8705,0,52.38257,192.4705,1.0,1.0,0.0
1889,0,13.56958731,235.137219,0.0,1.0,0.0
6160,0,60.78156,222.6281,0.0,1.0,0.0
9931,0,62.94995,139.9979,0.0,0.0,0.0
4887,0,22.744,210.127,0.0,0.0,0.0
88,0,3.76663012,187.609354,0.0,0.0,0.0
6642,1,61.96931,217.484,0.0,1.0,0.0
9326,0,64.05063,147.4421,0.0,0.0,0.0
4791,0,4.320048,194.9663,0.0,0.0,0.0
5199,0,54.6947,212.6415,0.0,0.0,1.0
3281,0,5.207616,207.6094,0.0,1.0,0.0
9426,0,43.40702,104.9923,1.0,0.0,0.0
8235,0,47.37824,149.9621,1.0,0.0,0.0
6258,0,67.37641,104.9643,0.0,0.0,1.0
8362,0,45.22174,204.961,0.0,0.0,0.0
1138,0,9.343807204,162.493654,0.0,0.0,0.0
2552,0,7.990345,222.6143,1.0,0.0,0.0
3048,1,2.431373,137.4836,0.0,0.0,0.0
171,0,13.88004531,159.965008,1.0,0.0,0.0
7847,0,66.17677,159.965,1.0,1.0,0.0
0,0,6.795512947,172.455519,1.0,1.0,0.0
3220,0,7.035161,207.6386,0.0,0.0,0.0
438,0,14.16961729,169.944668,1.0,0.0,1.0
4266,0,3.381603,172.4441,1.0,0.0,0.0
9045,0,71.45681,147.4421,0.0,0.0,0.0
1405,0,2.288223389,245.174977,0.0,1.0,0.0
8814,0,47.67256,222.65,1.0,0.0,0.0
6577,0,61.32236,172.4624,1.0,0.0,0.0
4348,0,2.582668,164.9715,0.0,0.0,0.0
6027,0,46.80924,147.4783,0.0,0.0,0.0
9930,0,61.46622,139.9979,1.0,0.0,1.0
7877,0,62.23238,172.4579,0.0,0.0,0.0
8379,0,56.64692,157.4836,0.0,0.0,0.0
7960,0,45.75966,200.1323,0.0,0.0,1.0
2002,0,13.29584,139.9568,0.0,0.0,0.0
9482,0,71.99928,232.652,1.0,0.0,0.0
8359,0,60.08382,179.9794,1.0,0.0,0.0
9164,0,69.62503,104.9629,1.0,0.0,1.0
7165,0,66.68874,144.9607,1.0,0.0,0.0
9079,0,49.7983,130.0064,1.0,1.0,0.0
521,0,2.915827364,149.937833,0.0,0.0,0.0
3594,0,12.62769,149.9621,0.0,0.0,0.0
2350,0,20.43277,184.9797,0.0,1.0,0.0
3066,0,10.02202,202.4433,0.0,0.0,0.0
1381,0,31.10956637,129.948316,1.0,0.0,0.0
6151,0,44.75964,127.4601,0.0,0.0,1.0
1176,0,6.339408608,124.97808,0.0,0.0,1.0
5669,0,45.59475,159.9476,1.0,0.0,1.0
7228,0,60.76389,210.1563,0.0,1.0,0.0
5999,0,71.88705,182.447,1.0,0.0,0.0
5757,1,62.04664,114.9509,1.0,1.0,0.0
7689,1,59.31818,139.983,0.0,0.0,0.0
2550,0,9.05316,172.4733,0.0,0.0,1.0
8172,0,60.97847,219.9902,0.0,0.0,1.0
3513,0,5.73054,92.5018,1.0,0.0,0.0
5825,0,58.09895,139.9349,1.0,1.0,0.0
9953,0,49.80587,172.4441,1.0,0.0,1.0
9183,0,71.07066,149.9741,1.0,1.0,0.0
1646,0,19.28013343,204.963371,1.0,1.0,0.0
5291,0,50.65704,217.4702,0.0,1.0,0.0
7742,0,63.91757,192.4705,1.0,0.0,0.0
6972,0,66.60157,107.5286,0.0,0.0,0.0
301,1,11.16903388,139.99789,0.0,1.0,0.0
1552,0,2.965166415,139.95684,1.0,1.0,0.0
1464,1,6.390769574,207.609354,0.0,0.0,0.0
3287,0,1.356734,159.9512,0.0,0.0,0.0
2608,0,1.563383,124.9607,0.0,0.0,1.0
7117,0,53.92549,182.4433,0.0,0.0,1.0
1084,1,8.458121948,214.952509,1.0,1.0,0.0
3566,0,19.95038,192.4885,0.0,1.0,0.0
5371,0,47.99369,152.466,1.0,0.0,0.0
654,0,2.451160296,149.984492,1.0,0.0,0.0
3914,0,5.145314,230.1051,1.0,0.0,0.0
4402,0,2.637164,179.9476,1.0,1.0,0.0
9759,0,67.66702,169.9378,0.0,1.0,0.0
6672,0,69.10048,220.1478,1.0,0.0,1.0
8799,0,64.48578,197.4876,1.0,1.0,0.0
6389,0,50.30252,222.6609,0.0,0.0,0.0
3400,0,4.93863,149.9778,1.0,0.0,0.0
2691,0,17.27999,257.6549,0.0,0.0,0.0
9181,0,52.79539,147.4713,0.0,0.0,0.0
545,0,1.597765127,139.987503,1.0,0.0,0.0
4533,0,7.957264,242.6435,1.0,0.0,0.0
7762,1,61.41766,172.4404,0.0,0.0,0.0
9294,1,64.11559,255.1198,0.0,0.0,0.0
2689,1,4.526424,164.9785,1.0,0.0,1.0
8097,0,47.16189,172.4624,1.0,0.0,0.0
3831,0,6.209949,197.484,1.0,0.0,0.0
7017,0,60.1246,124.9781,1.0,0.0,0.0
4760,0,9.630403,149.9621,1.0,0.0,0.0
4982,0,2.63695,137.4686,1.0,0.0,1.0
196,0,15.87685513,139.979239,0.0,1.0,0.0
6921,0,61.55321,182.4676,1.0,0.0,0.0
5678,0,68.32614,129.9598,1.0,0.0,0.0
3853,0,2.504861,252.624,0.0,0.0,0.0
3977,0,3.932102,129.9483,0.0,0.0,0.0
9636,0,70.61283,149.9483,0.0,0.0,1.0
3829,1,21.47001,127.4738,1.0,0.0,0.0
1883,0,2.745220008,162.482694,1.0,1.0,0.0
6865,0,68.36063,214.9525,1.0,0.0,0.0
9551,0,66.42151,164.9889,1.0,0.0,0.0
2996,0,2.1782,152.4624,0.0,0.0,0.0
3980,0,5.614935,144.9607,1.0,0.0,1.0
9513,1,48.24148,187.6422,1.0,0.0,1.0
2099,0,10.48149,164.9785,0.0,0.0,0.0
4152,0,19.94322,127.4958,1.0,0.0,1.0
2083,0,2.958575,162.4827,0.0,0.0,0.0
8294,0,55.71809,184.961,1.0,0.0,1.0
9876,0,63.59739,147.4421,0.0,0.0,1.0
6793,0,64.31944,144.9607,0.0,0.0,0.0
1451,0,9.07813252,124.993537,0.0,1.0,0.0
9201,0,71.48476,152.4579,0.0,0.0,0.0
6128,1,58.6209,112.4844,0.0,0.0,1.0
4340,0,9.938448,149.9621,0.0,0.0,0.0
3471,0,6.523366,147.5031,0.0,0.0,0.0
7826,0,70.67499,142.4526,0.0,0.0,0.0
312,0,9.183905417,124.97808,1.0,0.0,0.0
8105,0,55.24136,117.472,1.0,0.0,0.0
3421,0,6.671684,129.9763,0.0,1.0,0.0
2787,0,20.22924,127.4601,0.0,0.0,1.0
6350,0,45.26675,207.4811,0.0,0.0,1.0
3353,0,11.85169,162.4526,0.0,0.0,0.0
6661,0,63.06198,262.6106,0.0,0.0,0.0
8087,0,60.14219,165.0182,1.0,1.0,0.0
6721,0,62.37748,137.4392,0.0,0.0,0.0
3818,0,26.91021,210.1563,0.0,1.0,0.0
1141,0,1.583634587,267.664655,1.0,0.0,0.0
5673,0,66.77188,162.497,0.0,1.0,0.0
9444,0,36.05704,235.1591,1.0,0.0,0.0
7376,1,47.02083,147.4421,1.0,0.0,0.0
3434,0,15.43828,162.4937,0.0,1.0,0.0
9685,0,58.53134,177.4876,1.0,0.0,0.0
2038,0,6.204958,104.9629,0.0,0.0,0.0
8460,0,69.06894,184.9785,0.0,0.0,0.0
3461,0,7.621099,194.9768,0.0,0.0,1.0
1871,0,3.997019354,104.962874,1.0,0.0,1.0
9839,0,65.07998,175.0211,1.0,1.0,0.0
7085,0,59.65149,129.9598,1.0,1.0,0.0
9139,1,68.10981,174.9755,0.0,0.0,0.0
733,0,6.050060777,139.965008,1.0,1.0,0.0
9510,0,63.05783,169.9447,1.0,1.0,0.0
3219,0,2.149435,179.9656,1.0,1.0,0.0
3128,0,6.21102,222.6143,0.0,1.0,0.0
4026,0,8.710976,184.9496,0.0,0.0,0.0
8650,0,57.51975,252.6378,0.0,0.0,1.0
5722,0,51.48861,202.4433,0.0,0.0,0.0
4081,0,11.76752,169.9378,0.0,0.0,0.0
5183,1,52.62121,172.4404,1.0,0.0,0.0
5530,0,41.51958,167.4847,0.0,1.0,0.0
496,0,13.86188691,252.637807,1.0,1.0,0.0
1848,1,1.360201959,204.963371,1.0,0.0,0.0
4067,1,16.53338,262.6106,0.0,0.0,1.0
1831,0,11.76797971,192.440432,1.0,0.0,0.0
6804,0,71.27557,182.4608,0.0,0.0,0.0
3651,0,7.934658,147.4783,0.0,0.0,0.0
7077,0,61.04909,112.4844,0.0,0.0,0.0
9873,0,69.77542,112.4551,0.0,0.0,0.0
4961,0,5.461422,149.9741,1.0,0.0,0.0
1880,0,18.37212028,204.963371,0.0,1.0,0.0
433,0,2.522962069,182.490006,0.0,0.0,0.0
3465,1,4.597088,124.9607,0.0,0.0,0.0
2361,0,11.14615,220.1185,0.0,0.0,0.0
8531,0,68.70194,147.4601,0.0,0.0,0.0
4481,0,5.364815,152.4907,1.0,0.0,0.0
6163,0,55.28091,169.9671,0.0,0.0,0.0
724,0,9.758067608,182.443347,1.0,0.0,0.0
928,0,5.425068599,275.133571,1.0,1.0,0.0
8617,0,57.3396,207.4754,0.0,0.0,1.0
4320,0,1.11588,232.652,0.0,1.0,0.0
5849,0,63.07092,222.6362,1.0,0.0,0.0
3969,0,15.37432,129.9598,0.0,0.0,1.0
819,0,1.525343103,232.652038,0.0,0.0,1.0
3938,0,2.326316,222.65,1.0,0.0,0.0
351,0,9.001231999,197.470195,0.0,0.0,1.0
522,0,9.709171662,157.469817,0.0,1.0,0.0
6759,1,65.54138,222.65,1.0,0.0,1.0
8021,0,51.91699,187.4847,0.0,0.0,0.0
4065,0,20.84965,242.6326,1.0,0.0,0.0
7258,0,61.82628,204.9496,1.0,0.0,1.0
7130,0,70.20428,184.961,1.0,0.0,1.0
287,1,11.38099891,137.487242,0.0,0.0,0.0
4456,1,9.131577,117.4392,0.0,0.0,0.0
3888,0,6.165028,194.9699,1.0,1.0,0.0
2066,0,22.37984,169.9447,0.0,1.0,0.0
68,0,12.24190682,152.462354,1.0,0.0,0.0
3021,1,2.80856,149.9621,0.0,0.0,0.0
5098,1,70.33634,185.0077,0.0,0.0,0.0
7092,1,41.71275,184.9797,0.0,1.0,0.0
705,0,19.28424826,184.985293,0.0,0.0,1.0
2572,0,7.35817,182.447,0.0,0.0,0.0
8309,1,64.46474,150.0208,0.0,0.0,0.0
1031,0,5.376652863,162.497044,0.0,1.0,0.0
5987,1,57.16208,114.9658,1.0,0.0,0.0
9812,0,59.40963,129.9915,1.0,0.0,0.0
9101,0,42.12085,157.4698,0.0,0.0,0.0
839,0,4.310152224,157.483594,0.0,0.0,1.0
5664,0,54.8774,149.9378,1.0,0.0,1.0
3686,0,11.92723,169.9741,0.0,0.0,1.0
4387,0,21.50913,207.4811,1.0,0.0,0.0
2106,0,11.87278,107.4958,0.0,0.0,0.0
7783,0,68.59441,214.9663,0.0,1.0,0.0
5772,0,63.28674,139.9349,0.0,1.0,0.0
610,0,12.3848312,169.967067,1.0,0.0,0.0
666,0,14.86270396,137.468388,0.0,1.0,0.0
1742,0,7.644184483,162.460772,1.0,1.0,0.0
3902,0,1.302103,160.0013,1.0,0.0,0.0
8832,0,70.77383,147.4601,0.0,0.0,0.0
7191,0,48.15455,164.9889,0.0,0.0,0.0
618,0,2.981008475,159.951231,0.0,0.0,1.0
3689,0,7.490867,182.497,0.0,0.0,0.0
552,0,20.44846104,225.131966,1.0,0.0,1.0
5481,0,49.8342,92.5018,0.0,1.0,0.0
8253,0,58.06194,139.9349,1.0,0.0,0.0
7390,0,59.7815,144.9889,1.0,0.0,0.0
5285,0,65.74132,127.475,1.0,1.0,0.0
8387,0,55.22442,94.97283,0.0,0.0,0.0
3990,0,2.758928,117.4872,0.0,0.0,0.0
138,0,14.64011644,255.155493,0.0,1.0,0.0
9136,0,58.4219,119.9897,1.0,0.0,0.0
7878,0,56.98279,257.6549,0.0,0.0,0.0
9084,0,57.94447,184.9963,1.0,0.0,0.0
8619,0,65.19543,127.4601,0.0,0.0,1.0
8426,0,48.76309,129.9926,1.0,0.0,0.0
9602,0,58.59926,197.4725,0.0,0.0,0.0
3880,0,6.358996,242.6143,0.0,0.0,0.0
2186,0,17.55138,194.9525,1.0,1.0,0.0
9889,0,71.7533,149.9598,1.0,0.0,0.0
4018,0,19.70995,194.9663,0.0,0.0,0.0
5634,0,66.7449,152.4579,1.0,0.0,0.0
7194,1,67.29113,187.4847,0.0,1.0,0.0
3543,0,13.08183,220.1323,0.0,0.0,0.0
7591,0,61.173,184.9939,1.0,0.0,0.0
7503,0,50.7426,207.6386,0.0,0.0,0.0
349,0,3.365552603,134.950905,1.0,0.0,0.0
3669,0,7.896421,142.5007,1.0,0.0,0.0
3672,1,5.096104,117.4392,1.0,0.0,0.0
2329,0,4.527648,129.9915,0.0,0.0,0.0
9109,1,56.19141,149.9776,1.0,0.0,0.0
5900,1,71.82846,174.9618,1.0,0.0,0.0
7242,0,70.49801,127.4783,0.0,0.0,0.0
6481,0,54.28015,210.138,0.0,0.0,0.0
8578,0,66.82313,137.4978,1.0,0.0,0.0
6137,0,63.66258,235.1372,1.0,0.0,1.0
8769,0,71.13694,197.4945,0.0,0.0,1.0
6716,0,51.59161,182.4833,0.0,0.0,0.0
6800,0,39.4081,255.1336,1.0,0.0,0.0
3175,0,12.05486,204.9797,0.0,0.0,0.0
1640,0,3.453443904,202.636202,0.0,1.0,0.0
4290,0,7.518447,220.1185,0.0,0.0,0.0
825,1,6.492246879,154.975543,0.0,0.0,0.0
6940,0,64.11518,144.9607,0.0,0.0,0.0
6149,0,56.84855,192.4404,0.0,0.0,0.0
8471,0,52.9247,127.4783,1.0,1.0,0.0
470,0,1.092219692,192.440432,1.0,0.0,0.0
5395,1,52.20263,200.1323,0.0,1.0,0.0
6130,0,62.6686,184.9797,0.0,1.0,0.0
7101,1,70.31689,139.965,0.0,0.0,0.0
8949,0,61.12237,267.6647,1.0,0.0,1.0
1762,0,1.051188042,257.684139,1.0,1.0,0.0
267,0,11.04076215,177.65076,1.0,0.0,0.0
2712,0,7.359812,152.509,0.0,1.0,0.0
7563,0,45.84636,287.6427,1.0,0.0,0.0
4013,0,2.09057,184.9634,0.0,0.0,0.0
2197,0,4.798977,127.475,0.0,0.0,0.0
9901,0,67.25434,222.6143,0.0,0.0,0.0
8397,0,63.04815,200.1465,0.0,0.0,0.0
5745,0,71.00882,187.4811,0.0,0.0,0.0
3242,0,1.625652,197.6288,0.0,0.0,0.0
9962,0,56.40424,204.9797,1.0,1.0,0.0
1011,0,24.64624542,137.439154,1.0,0.0,1.0
7525,0,42.01051,194.9992,1.0,1.0,0.0
2488,0,18.8098,275.1336,0.0,0.0,1.0
595,0,2.843930975,134.950905,1.0,0.0,0.0
476,0,13.82188875,139.981577,1.0,1.0,0.0
2654,0,10.32034,162.447,0.0,0.0,1.0
8490,0,56.34451,152.4798,0.0,1.0,0.0
7257,0,62.5497,240.1149,1.0,0.0,1.0
8453,0,66.23131,287.6427,1.0,0.0,1.0
3925,0,10.86326,194.9699,0.0,0.0,0.0
5202,1,61.73977,179.9794,0.0,0.0,0.0
9409,1,69.99165,222.6326,1.0,0.0,1.0
801,0,4.612099351,222.632554,1.0,0.0,1.0
7249,0,70.09511,197.4725,0.0,0.0,1.0
6666,1,50.63449,182.4653,1.0,0.0,0.0
9679,0,56.49332,124.9607,1.0,1.0,0.0
9078,0,60.50225,179.9656,1.0,1.0,0.0
9687,0,61.53436,182.4676,0.0,0.0,0.0
5200,0,42.22682,139.9512,1.0,1.0,0.0
783,0,5.84055678,192.470522,0.0,0.0,0.0
4027,0,14.17125,227.4754,1.0,1.0,0.0
2877,1,2.458795,147.4564,1.0,0.0,0.0
5698,0,51.61804,232.6415,0.0,1.0,0.0
5073,0,66.50929,134.9509,1.0,1.0,0.0
7335,0,45.09367,242.6106,1.0,0.0,1.0
1979,0,14.7212152,169.967067,0.0,1.0,0.0
2498,1,5.714937,182.447,1.0,0.0,1.0
7369,0,67.87033,182.4608,0.0,1.0,0.0
9620,0,59.7267,152.5022,1.0,0.0,0.0
2025,0,4.773251,232.6378,1.0,0.0,1.0
503,0,4.806882153,242.628057,0.0,0.0,1.0
5790,0,70.17488,192.4404,1.0,0.0,1.0
3885,0,12.5247,204.961,0.0,0.0,0.0
3185,0,16.27138,149.9598,1.0,0.0,0.0
605,0,1.504124801,229.993134,0.0,0.0,0.0
1027,0,4.303849456,182.446995,0.0,0.0,0.0
3933,0,7.369734,120.0049,1.0,0.0,0.0
8329,0,53.47075,92.5018,0.0,0.0,0.0
2481,0,7.42363,147.4713,0.0,0.0,1.0
8549,1,65.38821,219.9902,0.0,0.0,0.0
416,0,6.417132666,127.460067,0.0,0.0,0.0
9503,0,62.07809,142.4526,0.0,1.0,0.0
2875,1,16.71459,92.45514,1.0,1.0,0.0
128,0,4.171044392,120.004928,1.0,0.0,1.0
4894,0,6.994401,147.4738,1.0,0.0,0.0
2224,0,10.37052,182.4433,1.0,0.0,0.0
6323,0,63.27315,200.1323,0.0,0.0,1.0
403,0,3.084376591,210.138,1.0,0.0,0.0
8511,0,70.50947,124.9643,1.0,0.0,0.0
1652,0,4.509329959,192.440432,1.0,0.0,0.0
3540,0,10.06945,194.9699,0.0,0.0,0.0
6990,1,70.44382,225.1457,1.0,0.0,1.0
6844,1,65.20587,149.9598,0.0,0.0,0.0
3844,1,2.93932,192.4404,1.0,0.0,1.0
2269,0,7.80313,142.4827,1.0,0.0,1.0
6501,0,65.62879,172.4404,1.0,0.0,0.0
1025,0,18.29391747,172.47417,0.0,0.0,0.0
9058,0,41.18372,114.9976,1.0,0.0,1.0
9996,0,61.04037,207.4811,1.0,0.0,1.0
7226,1,52.3021,117.4858,1.0,0.0,1.0
6588,0,64.01062,172.4871,0.0,0.0,0.0
8261,1,60.1501,140.0013,0.0,0.0,0.0
8916,0,66.22321,134.9801,0.0,0.0,0.0
6886,1,66.52106,182.447,0.0,0.0,0.0
1028,0,9.539729035,182.460772,0.0,0.0,1.0
9605,0,60.4105,207.4754,1.0,0.0,0.0
8658,0,71.63571,144.9889,0.0,0.0,0.0
4652,0,10.13859,79.97886,1.0,0.0,0.0
632,1,12.36979696,139.99789,0.0,0.0,1.0
8688,0,66.27257,194.9699,0.0,0.0,1.0
7368,0,40.91782,127.475,1.0,0.0,1.0
7528,0,45.12504,222.6143,1.0,0.0,0.0
4624,0,10.14235,79.97886,0.0,0.0,1.0
8492,0,71.99418,192.4705,1.0,0.0,0.0
1347,0,3.135848347,127.488728,1.0,0.0,0.0
7400,0,63.86407,152.466,0.0,1.0,0.0
468,0,20.04140358,129.962093,0.0,1.0,0.0
5365,0,45.92294,114.9509,1.0,0.0,1.0
3637,0,10.45425,179.9476,0.0,0.0,1.0
5641,0,61.0911,147.4564,0.0,1.0,0.0
8782,1,55.09485,142.4689,1.0,0.0,0.0
598,1,14.57312339,134.950905,1.0,0.0,1.0
6159,0,55.66796,175.0211,0.0,0.0,0.0
230,1,5.049303717,267.642733,1.0,0.0,0.0
4107,0,3.346632,92.45514,1.0,0.0,1.0
559,0,6.013261132,217.470195,1.0,0.0,1.0
6621,0,58.52409,149.9483,0.0,1.0,0.0
3828,0,8.284386,117.4392,1.0,0.0,1.0
4433,0,12.36516,169.9447,1.0,0.0,0.0
9133,0,66.67389,235.1417,1.0,0.0,0.0
7039,0,56.37072,172.4579,0.0,1.0,0.0
7691,0,63.17917,210.1051,0.0,0.0,0.0
2927,0,11.16076,124.9607,1.0,0.0,0.0
8903,0,51.59283,204.9634,1.0,1.0,0.0
2908,0,10.74959,220.1185,1.0,0.0,0.0
965,1,2.625315241,139.99789,1.0,0.0,0.0
7456,0,40.50993,142.4526,0.0,0.0,0.0
6406,0,51.41313,137.4836,1.0,1.0,0.0
3832,0,9.724026,162.4833,1.0,0.0,1.0
8797,0,67.53691,134.9509,1.0,0.0,0.0
6242,1,63.32675,252.6378,0.0,0.0,0.0
7946,0,70.84337,265.147,0.0,0.0,0.0
1340,0,2.834098048,240.114868,1.0,0.0,1.0
1776,0,21.61213506,232.62403,1.0,1.0,0.0
6241,0,49.35209,139.983,0.0,0.0,0.0
7499,1,57.48285,212.6695,0.0,0.0,0.0
6399,0,51.45585,125.0073,0.0,1.0,0.0
9256,0,62.17986,140.0013,0.0,0.0,0.0
4653,0,5.464636,220.1478,1.0,1.0,0.0
8922,1,64.20551,160.0122,0.0,0.0,0.0
9884,0,47.25523,129.9763,1.0,1.0,0.0
7530,1,62.11655,147.4564,0.0,0.0,0.0
3670,0,5.115763,117.5152,1.0,1.0,0.0
7515,0,62.68348,117.5152,1.0,0.0,0.0
611,1,6.396338897,149.962093,1.0,0.0,0.0
1859,0,20.40555252,242.657291,0.0,0.0,1.0
3928,0,6.611696,202.4433,0.0,0.0,1.0
3192,0,6.735348,177.4945,0.0,0.0,0.0
7043,0,64.83209,242.6143,1.0,1.0,0.0
142,0,3.303030246,182.460772,1.0,0.0,0.0
2841,0,11.47008,169.9447,0.0,1.0,0.0
7416,1,70.77308,117.4392,1.0,0.0,1.0
5778,0,70.23949,172.4624,1.0,0.0,0.0
2779,0,12.95415,137.4684,1.0,1.0,0.0
627,0,15.37394197,130.006414,1.0,0.0,0.0
1039,0,13.08606275,222.649979,1.0,0.0,0.0
6872,1,69.13848,265.1283,1.0,0.0,0.0
8940,0,60.42253,182.4433,0.0,1.0,0.0
8971,0,55.68048,129.9598,1.0,0.0,1.0
5760,0,62.75224,107.4958,1.0,1.0,0.0
7423,0,53.82086,149.9378,0.0,0.0,0.0
1335,1,22.57289049,147.456419,1.0,0.0,0.0
1890,0,9.727742106,200.132293,0.0,0.0,0.0
9249,1,66.50393,222.6281,1.0,0.0,0.0
6070,0,48.79525,210.1051,1.0,0.0,1.0
5993,0,67.18986,104.9781,1.0,0.0,0.0
919,0,5.451895614,159.964152,1.0,0.0,0.0
1674,0,9.373705128,147.442069,1.0,0.0,0.0
4259,1,14.86128,92.45514,1.0,0.0,1.0
8588,0,70.90919,252.6378,1.0,1.0,0.0
2295,1,14.7857,210.1051,0.0,0.0,0.0
2534,1,1.413033,162.447,0.0,1.0,0.0
3084,0,5.538303,124.9935,0.0,0.0,1.0
887,0,9.195415365,252.62403,0.0,0.0,0.0
4479,0,2.005733,275.1336,0.0,0.0,0.0
541,0,8.932053699,167.456419,1.0,0.0,0.0
4906,0,21.19755,220.1615,1.0,0.0,0.0
3239,0,3.1741,169.9447,0.0,0.0,0.0
4216,0,5.527407,174.9919,1.0,1.0,0.0
7824,0,58.50824,149.9621,0.0,1.0,0.0
3429,0,10.28514,247.6647,1.0,1.0,0.0
5171,1,71.84774,130.0064,0.0,0.0,0.0
9603,0,51.23358,129.9621,0.0,0.0,0.0
2472,0,1.895979,152.5022,1.0,0.0,0.0
1385,0,10.55675189,192.470522,1.0,0.0,0.0
932,0,4.816592997,184.967019,0.0,0.0,0.0
8935,0,70.47803,222.6281,1.0,1.0,0.0
8773,1,49.20691,139.9568,0.0,0.0,0.0
5232,0,66.62742,124.9643,1.0,0.0,1.0
8754,1,56.15392,124.9643,1.0,0.0,0.0
9120,0,60.23312,172.4733,0.0,1.0,0.0
3572,0,5.27717,137.4698,1.0,0.0,1.0
537,0,9.450195459,169.974105,0.0,1.0,0.0
7708,0,60.1778,102.4746,0.0,0.0,1.0
5420,0,53.82378,117.4835,1.0,0.0,0.0
9253,0,65.85662,172.4705,1.0,0.0,1.0
2822,0,4.845811,222.65,1.0,0.0,0.0
381,1,11.16847385,159.947583,0.0,1.0,0.0
3138,0,5.43842,222.6143,0.0,0.0,0.0
4177,0,1.60558,232.652,1.0,0.0,1.0
3872,0,2.664026,159.9349,0.0,1.0,0.0
2034,0,7.376158,149.9378,1.0,0.0,0.0
6822,1,63.99811,164.9889,0.0,0.0,0.0
9547,0,37.50261,137.5165,0.0,0.0,1.0
2190,1,4.836004,117.4872,0.0,0.0,0.0
8454,0,59.64391,217.484,0.0,0.0,0.0
7395,0,71.32292,194.9525,0.0,0.0,0.0
7578,0,68.83185,179.9476,1.0,0.0,0.0
8719,0,46.94667,210.127,1.0,0.0,0.0
412,1,4.156887945,112.455141,1.0,1.0,0.0
6078,0,52.36613,190.127,1.0,0.0,1.0
7580,0,68.78265,179.9476,1.0,0.0,0.0
3985,0,6.833364,159.9805,0.0,0.0,0.0
6604,0,60.50578,139.9349,1.0,0.0,1.0
2398,0,5.494536,200.1323,1.0,1.0,0.0
1236,0,15.48651522,159.934918,1.0,0.0,0.0
6538,0,69.10177,192.4404,0.0,0.0,1.0
711,0,11.84987964,112.455141,0.0,0.0,0.0
1115,0,17.56356483,240.114868,1.0,1.0,0.0
9617,0,49.57035,240.1149,0.0,0.0,0.0
3512,0,13.9749,137.4872,1.0,0.0,1.0
5089,0,70.42389,192.4705,1.0,0.0,1.0
3795,0,17.05378,217.4702,0.0,1.0,0.0
4785,0,12.9557,174.9744,0.0,0.0,1.0
4994,0,14.67731,152.509,1.0,0.0,0.0
4784,0,2.77885,245.147,0.0,0.0,1.0
9674,0,57.36298,194.9992,1.0,0.0,0.0
7019,0,56.02685,204.961,1.0,0.0,1.0
7924,0,48.79391,139.965,0.0,0.0,1.0
6576,1,63.097,172.4555,0.0,0.0,1.0
5347,0,59.52291,147.4564,0.0,1.0,0.0
273,0,11.77389421,134.980139,0.0,0.0,1.0
4828,0,23.63005,152.509,1.0,0.0,0.0
9624,0,59.1861,142.5007,1.0,1.0,0.0
7731,0,46.98814,147.4783,0.0,0.0,0.0
6468,0,60.88203,197.6288,0.0,0.0,0.0
260,0,10.57197066,242.628057,1.0,0.0,0.0
3241,0,13.02762,182.4653,0.0,0.0,0.0
5179,0,62.03303,124.9781,0.0,1.0,0.0
8179,0,64.49464,172.4705,1.0,0.0,0.0
7846,0,62.4021,149.9741,0.0,1.0,0.0
8183,0,64.11367,200.1465,0.0,0.0,0.0
6492,0,55.15375,172.4404,1.0,0.0,1.0
1078,1,3.523994671,172.457857,0.0,0.0,1.0
4847,0,9.525184,92.48802,1.0,1.0,0.0
7332,0,60.89564,230.1051,0.0,1.0,0.0
906,0,3.105139512,220.132293,1.0,0.0,0.0
3752,0,8.462066,159.9512,1.0,0.0,0.0
4980,0,2.146247,164.9647,0.0,0.0,1.0
3019,0,5.867453,124.9607,0.0,1.0,0.0
7516,1,38.34946,212.6415,1.0,0.0,0.0
9857,1,70.92371,129.9621,0.0,0.0,0.0
812,0,5.786960464,207.609354,0.0,0.0,0.0
5441,0,69.53443,179.9794,0.0,0.0,0.0
5385,0,60.70517,165.0182,0.0,1.0,0.0
2692,1,3.628867,184.967,1.0,1.0,0.0
7049,0,66.27571,169.9928,0.0,0.0,1.0
110,0,5.197446331,137.439154,1.0,0.0,0.0
2893,0,12.47148,147.4421,0.0,0.0,1.0
3025,0,1.813125,149.9598,0.0,0.0,0.0
4146,0,10.42248,137.4684,0.0,0.0,0.0
9863,0,67.16337,104.9629,1.0,0.0,0.0
6005,0,56.08957,114.9728,0.0,0.0,0.0
6950,1,67.72095,130.0064,1.0,0.0,0.0
7154,0,70.64083,127.4887,1.0,0.0,0.0
6532,0,69.91537,222.6326,1.0,0.0,1.0
9828,0,47.45044,159.9794,0.0,0.0,0.0
577,0,3.998433243,124.97808,0.0,0.0,1.0
4180,0,12.3548,222.6281,1.0,0.0,0.0
1849,0,11.59782994,157.483594,0.0,0.0,0.0
8709,1,63.56932,222.65,1.0,0.0,0.0
566,0,2.685677496,184.978458,0.0,1.0,0.0
5127,0,60.94251,149.9621,0.0,0.0,0.0
7807,1,67.61562,159.965,0.0,0.0,0.0
